id;imagem;codigo;descricao;fornecedor;linha;cor;medida;sistema;valor;observacao;estoque;nescessario;material;peso_kg_m
945;;291;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.510
42;1000.bmp;1000;Engate para corrente em alvenaria;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;120.00;nan;0;0;ACESSORIO;0.0
43;1002.bmp;1002;BotÃ£o de correÃ§Ã£o com parafuso;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;688.00;nan;0;0;ACESSORIO;0.0
46;1004.bmp;1004;Argola para corrente e cordÃ£o;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;132.00;nan;0;0;ACESSORIO;0.0
47;1006.bmp;1006;Parafuso p/ sistema SÃ“ VIDRO ( alumÃ­nio);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;784.00;nan;0;0;ACESSORIO;0.0
48;1101.jpg;1101;DobradiÃ§a pivotante superior c/ pivot 1009 MIOLO FIXO-INJETADA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;444.00;nan;0;0;ACESSORIO;0.0
52;1102.JPG;1102;DobradiÃ§a pivotante inferior c/ pivot 1014 -MIOLO FIXO-INJETADA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;56.00;nan;0;0;ACESSORIO;0.0
61;1115.jpg;1115;DobradiÃ§a (nÃ£o automÃ¡tica) para box (substitui a 1114);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;20.42;nan;0;0;ACESSORIO;0.0
63;1116.JPG;1116;dobradiÃ§a lateral horizontal;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;121.23;nan;0;0;ACESSORIO;0.0
64;1117.JPG;1117;dobradiÃ§a horizontal dupla;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;205.47;nan;0;0;ACESSORIO;0.0
65;1120.JPG;1120;Roldana simples (1furo no vidro) (portas atÃ© 20kg);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;8.33;nan;0;0;ACESSORIO;0.0
67;1122.bmp;1122;Roldana dupla p/ trilho 125 Alumiplast(p/ portas atÃ© 80Kg);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;16.72;nan;0;0;ACESSORIO;0.0
71;1123.jpg;1123;DobradiÃ§a pino p/ basculante 50x50mm VA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;13.09;nan;0;0;ACESSORIO;0.0
72;1125.bmp;1125;Roldana p/ porta de correr (rolamento importado);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;2.65;nan;0;0;ACESSORIO;0.0
79;1126.JPG;1126;Roldana dupla para trilhos (Stanley);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;20.12;nan;0;0;ACESSORIO;0.0
82;1130.JPG;1130;DobradiÃ§a pino p/ basculante 50x100mm VA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;21.47;nan;0;0;ACESSORIO;0.0
83;1131.JPG;1131;DobradiÃ§a p/ maxim-ar VV 40mm entre furos;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;20.71;nan;0;0;ACESSORIO;0.0
84;1132.jpg;1132;DobradiÃ§a p/ maxim-ar VA 40mm entre furos;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;14.16;nan;0;0;ACESSORIO;0.0
85;1133.JPG;1133;DobradiÃ§a p/ maxim-ar VA 50mm entre furos;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;15.65;nan;0;0;ACESSORIO;0.0
86;1134.JPG;1134;DobradiÃ§a p/ maxim-ar VV 50mm entre furos;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;23.74;nan;0;0;ACESSORIO;0.0
87;1136.jpg;1136;DobradiÃ§a simples para janela;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;11.34;nan;0;0;ACESSORIO;0.0
88;1137.JPG;1137;DobradiÃ§a dupla para janela;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;18.25;nan;0;0;ACESSORIO;0.0
90;1200.JPG;1200;Capuchinho p/ trinco e fechadura;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;1.2;nan;0;0;ACESSORIO;0.0
91;1203.jpg;1203;Suporte de bandeira para dobradiÃ§a 1101;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;33.31;nan;0;0;ACESSORIO;0.0
92;1209.JPG;1209;FaÃ§ao Simples para bandeira e fixo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;68.68;nan;0;0;ACESSORIO;0.0
96;1230.jpg;1230;DobradiÃ§a bucha p/ basculante 50x50mm VV Dupla;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;39.16;nan;0;0;ACESSORIO;0.0
97;1231.JPG;1231;DobradiÃ§a p/ basculante 50x100mm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;36.99;nan;0;0;ACESSORIO;0.0
98;1302.jpg;1302;Suporte de canto;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;7.23;nan;0;0;ACESSORIO;0.0
99;1305.JPG;1305;Suporte central sem nÃºcleo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;12.38;nan;0;0;ACESSORIO;0.0
100;1307.JPG;1307;Suporte para 3 vidros (sem nÃºcleo);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;19.69;nan;0;0;ACESSORIO;0.0
101;1310.jpg;1310;Suporte sem nÃºcleo para uniÃ£o de 3 vidros;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;27.52;nan;0;0;ACESSORIO;0.0
102;1316.JPG;1316;Suporte sem nÃºcleo p/ uniÃ£o de 4 vidros;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;27.52;nan;0;0;ACESSORIO;0.0
103;1320.JPG;1320;Suporte para uniÃ£o de 2 vidros instalaÃ§Ã£o Ã  90Âº;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;14.81;nan;0;0;ACESSORIO;0.0
104;1323.JPG;1323;Suporte para uniÃ£o de 4 vidros perpendiculares entre si;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;29.32;nan;0;0;ACESSORIO;0.0
105;1326.JPG;1326;Mini suporte p/ fixaÃ§Ã£o;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;12.25;nan;0;0;ACESSORIO;0.0
106;1329.jpg;1329;Suporte central;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;10.2;nan;0;0;ACESSORIO;0.0
107;1333.JPG;1333;Suporte para prateleiras;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;7.63;nan;0;0;ACESSORIO;0.0
108;1334.JPG;1334;Grapa para sacadas 50x58mm (sem recorte)-miolo fixo-INJETAD;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;18.09;nan;0;0;ACESSORIO;0.0
110;1340.JPG;1340;Suporte de canto com rosca p/ roldana 1150/1150 A;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;30.59;nan;0;0;ACESSORIO;0.0
111;1400.JPG;1400;Batedeira para trinco basculante;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;5.04;nan;0;0;ACESSORIO;0.0
112;1401.jpg;1401;Batedeira Simples;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;4.97;nan;0;0;ACESSORIO;0.0
113;1402.jpg;1402;Batedeira de pressÃ£o para bandeira;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;4.61;nan;0;0;ACESSORIO;0.0
114;1403.JPG;1403;Batedeira superior p/ porta sanfonada;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;7.68;nan;0;0;ACESSORIO;0.0
115;1404.JPG;1404;Guia de nylon para porta de correr;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;1.46;nan;0;0;ACESSORIO;0.0
116;1405.JPG;1405;Amortecedor para porta de correr e abrir;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;0.37;nan;0;0;ACESSORIO;0.0
117;1406.JPG;1406;Amortecedor para porta de correr;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;0.31;nan;0;0;ACESSORIO;0.0
118;1407.JPG;1407;Batente para facil;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;3.31;nan;0;0;ACESSORIO;0.0
119;1408.JPG;1408;Contra trinco para 1521;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;12.75;nan;0;0;ACESSORIO;0.0
121;1410.JPG;1410;Contra trinco com auto adesivo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;2.5;nan;0;0;ACESSORIO;0.0
124;1502.JPG;1502;Trinco Inferior com nÃºcleo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;106.69;nan;0;0;ACESSORIO;0.0
125;1504.jpg;1504;Contra fechadura sem aba;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;14.86;nan;0;0;ACESSORIO;0.0
144;1511.jpg;1511;Contra fechadura para fechadura 1510;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;28.73;nan;0;0;ACESSORIO;0.0
151;1519.JPG;1519;Trinco inferior sem nÃºcleo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;24.01;nan;0;0;ACESSORIO;0.0
152;1520.jpg;1520;Fechadura de centro (use contra 1504/1504A/1504B);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;45.98;nan;0;0;ACESSORIO;0.0
162;1521.JPG;1521;Trinco para janela e porta;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;21.4;nan;0;0;ACESSORIO;0.0
165;1523.jpg;1523;Trinco central para basculante;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;40.13;nan;0;0;ACESSORIO;0.0
166;1528.JPG;1528;Trinco de pressÃ£o sem nÃºcleo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;18.7;nan;0;0;ACESSORIO;0.0
167;1529.jpg;1529;Contra trinco para 1528;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;17.53;nan;0;0;ACESSORIO;0.0
181;1590.JPG;1590;Suporte para haste VA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;5.83;nan;0;0;ACESSORIO;0.0
182;1591.JPG;1591;Suporte para haste VV;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;13.83;nan;0;0;ACESSORIO;0.0
183;1592.JPG;1592;Suporte para haste (2 FUROS NO VIDRO);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;8.93;nan;0;0;ACESSORIO;0.0
184;1609.JPG;1609;Puxador de resina mÃ©dio;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;39.74;nan;0;0;ACESSORIO;0.0
185;1629.jpg;1629;Puxador para box (mini);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;11.58;nan;0;0;ACESSORIO;0.0
186;1630.JPG;1630;"Puxador para box 1""";ARTVIDROS;TEMPERADO;BR/PT;UN;nan;13.95;nan;0;0;ACESSORIO;0.0
187;1650.JPG;1650;Puxador pra janela (mini);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;9.0;nan;0;0;ACESSORIO;0.0
188;1651.JPG;1651;'Puxador para janela 1''''';ARTVIDROS;TEMPERADO;BR/PT;UN;nan;12.3;nan;0;0;ACESSORIO;0.0
190;1652.JPG;1652;Puxador auto-colante para janelas e portas;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;9.6;nan;0;0;ACESSORIO;0.0
191;1653.JPG;1653;Puxador para janela e porta de correr com parafuso;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;9.27;nan;0;0;ACESSORIO;0.0
192;1660.JPG;1660;Distanciador para puxador de vidro;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;18.37;nan;0;0;ACESSORIO;0.0
194;1702.JPG;1702;Fixador de porta sem furo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;18.12;nan;0;0;ACESSORIO;0.0
196;1710.JPG;1710;Conjunto mÃ£o-de-amigo p/ portas de correr;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;28.8;nan;0;0;ACESSORIO;0.0
198;1800.JPG;1800;Trinco de pressÃ£o para janela de correr;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;17.9;nan;0;0;ACESSORIO;0.0
201;1803.JPG;1803;Pino de aÃ§o para dobradiÃ§a 1114;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;2.28;nan;0;0;ACESSORIO;0.0
202;1804.JPG;1804;Bucha de nylon para dobradiÃ§a 1114 (par);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;5.69;nan;0;0;ACESSORIO;0.0
203;1805.JPG;1805;Presilha para trinco 1521/1520;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;4.4;nan;0;0;ACESSORIO;0.0
206;1813.JPG;1813;Trinco central para janela de correr (perm. Transp.);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;33.2;nan;0;0;ACESSORIO;0.0
1027;;30040;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;3000
172;;158920;Haste de comando 20 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;17.22;nan;0;0;ACESSORIO;0.0
173;;158925;Haste de comando 25 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;19.3;nan;0;0;ACESSORIO;0.0
174;;158930;Haste de comando 30 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;20.16;nan;0;0;ACESSORIO;0.0
175;;158935;Haste de comando 35 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;21.25;nan;0;0;ACESSORIO;0.0
176;;158940;Haste de comando 40 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;22.28;nan;0;0;ACESSORIO;0.0
177;;158945;Haste de comando 45 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;23.82;nan;0;0;ACESSORIO;0.0
178;;158950;Haste de comando 50 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;25.01;nan;0;0;ACESSORIO;0.0
179;;158955;Haste de comando 55 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;26.67;nan;0;0;ACESSORIO;0.0
180;;158960;Haste de comando 60 cm;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;32.17;nan;0;0;ACESSORIO;0.0
944;;190110;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.151
943;;190111;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.116
946;;420329;;ALUITA;FACHADA ELEGANCE;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.567
1029;;781304;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1136
1097;;781305;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1970
1096;;781307;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;2507
25;781308.PNG;781308;CONTORNO DE PORTA;ALPA;LINHA 57;AMADEIRADO;BR;PORTA PIVOTANTE;0.0;nan;0;0;PERFIL;0.0
1077;;781308;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;1905
26;781309.PNG;781309;MARCO PORTA;ALPA;LINHA 57;AMADEIRADO;BR;PORTA PIVOTANTE;0.0;nan;0;0;PERFIL;0.0
1078;;781309;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.882
1323;;781341;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.975
1030;;781348;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;3778
1080;;781350;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;1201
27;781352.PNG;781352;CAPA CONTORNO;ALPA;LINHA 57;AMADEIRADO;BR;PORTA PIVOTANTE;0.0;nan;0;0;PERFIL;0.0
1079;;781352;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.096
1035;;781353;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.312
1090;;781357;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1315
1032;;781358;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.447
1033;;781359;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.777
1034;;781360;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1074
1321;;781362;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1.100
28;781365.png;781365;LAMBRI RIPADO;ALPA;LINHA 57;AMADEIRADO;BR;PORTA PIVOTANTE;556.2;nan;2;0;PERFIL;1.03
1088;;781365;;ALUITA;Portões;BRANCA;BR;;0.0;nan;0;0;PERFIL;1035
1040;;781368;;ALUITA;GRADES;BRANCA;BR;;0.0;nan;0;0;PERFIL;1030
1322;;781388;;ALUITA;Linha 30;BRANCA;BR;;0.0;nan;0;0;PERFIL;1.000
13;9001724.PNG;9001724;Motor Radio UDM45R 13Nm 21KG  EIXO 60 220V;UDINESE;TODAS;TODAS;UN;JANELA INTEGRADA;400.0;nan;3;0;ACESSORIO;0.0
14;9001728.PNG;9001728;Motor Radio UDM45R 40Nm 66KG EIXO60 220V ;UDINESE;TODAS;TODAS;UN;PORTA INTEGRADA;400.0;nan;0;0;ACESSORIO;0.0
15;9001908.JPG;9001908;UDC301 CONTROLE 1 CANAL;UDINESE;TODAS;BRANCA;UN;INTEGRADA;200.0;nan;0;0;ACESSORIO;0.0
16;9001909.JPG;9001909;UDC301 CONTROLE 1 CANAL;UDINESE;TODAS;PRETA;UN;INTEGRADA;200.0;nan;0;0;ACESSORIO;0.0
22;9202899.JPG;9202899;Contra Fecho Fechadura 815A;UDINESE;MEGA 25;PRETA;UN;PORTA CORRER;10.0;nan;0;0;ACESSORIO;0.0
21;9206291.JPG;9206291;Contra Fecho Fechadura 815A;UDINESE;MEGA 25;BRANCA;UN;PORTA CORRER;10.0;nan;0;0;ACESSORIO;0.0
6;9211256.JPG;9211256;Fechadura Giro 323 MAC840;UDINESE;Linha 30;BRANCA;UN;PORTA GIRO;245.0;nan;0;0;ACESSORIO;0.0
17;9212267.JPG;9212267;Fechadura Giro 323 MAC840;UDINESE;Linha 30;PRETA;UN;PORTA GIRO;245.0;nan;0;0;ACESSORIO;0.0
7;9700507.JPG;9700507;Fechadura 815A Cilindro 400/45 (USAR CONTRA 9206291);UDINESE;MEGA 25;BRANCA;UN;PORTA CORRER;245.0;nan;0;0;ACESSORIO;0.0
19;9700507.JPG;9700507;Fechadura 815A Cilindro 400/45 (USAR CONTRA 9206291);UDINESE;MEGA 25;BRANCA;UN;PORTA CORRER;245.0;nan;0;0;ACESSORIO;0.0
8;9700509.JPG;9700509;Fechadura 815A Cilindro 400/45 (USAR CONTRA 9202899);UDINESE;MEGA 25;PRETA;UN;PORTA CORRER;245.0;nan;0;0;ACESSORIO;0.0
20;9700509.JPG;9700509;Fechadura 815A Cilindro 400/45 (USAR CONTRA 9202899);UDINESE;MEGA 25;PRETA;UN;PORTA CORRER;245.0;nan;0;0;ACESSORIO;0.0
1219;;031106.001;;PETRA;PVC;BRANCA;BR;;87.00;nan;0;0;PERFIL;0.0
1082;;32204004870;;PETRA;PVC;BRANCA;BR;;590.00;nan;0;0;PERFIL;0.0
1003;;00-621;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.993
1004;;00-622;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.867
1005;;00-623;;ALUITA;MEGA 32;BRANCA;BR;;0.0;nan;0;0;PERFIL;0.694
1220;;031106.001PT;;PETRA;PVC PTO;PRETO ;BR;;87.00;nan;0;0;PERFIL;0.0
44;1002-A.bmp;1002-A;BotÃ£o de correÃ§Ã£o com lÃ¢mina;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;87.00;nan;0;0;ACESSORIO;0.0
45;1003-A.bmp;1003-A;Corrente niquelada p/ basculante (metro);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;84.00;nan;0;0;ACESSORIO;0.0
50;1101-G.JPG;1101-G;Max dobradiÃ§a pivotante superior;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;101.00;nan;0;0;ACESSORIO;0.0
53;1102-G.JPG;1102-G;Max dobradiÃ§a pivotante inferior;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;250.00;nan;0;0;ACESSORIO;0.0
56;1103.jpg;1103.jpg;DobradiÃ§a inferior para mola 1012;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;350.00;nan;0;0;ACESSORIO;0.0
57;1103-G.JPG;1103-G.JPG;Max dobradiÃ§a;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;90.00;nan;0;0;ACESSORIO;0.0
58;1114.jpg;1114.jpg;DobradiÃ§a automÃ¡tica para box;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;90.00;nan;0;0;ACESSORIO;0.0
59;1114-D.JPG;1114-D;DobradiÃ§a dupla direita para box;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;39.31;nan;0;0;ACESSORIO;0.0
60;1114-E.JPG;1114-E;DobradiÃ§a dupla esquerda para box;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;39.31;nan;0;0;ACESSORIO;0.0
62;1115-D.JPG;1115-D;DobradiÃ§a (nÃ£o automÃ¡tica) dupla para box (substitui a 1114D/E);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;29.2;nan;0;0;ACESSORIO;0.0
66;1120-A.JPG;1120-A;Roldana Simples (1 furo no vidro p/ trilho AL125);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;8.63;nan;0;0;ACESSORIO;0.0
68;;1122 G;Carrinho triplo para trilho 1030;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;21.64;nan;0;0;ACESSORIO;0.0
69;1122-M.bmp;1122-M;Mini carrinho simples 1 furo;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;6.97;nan;0;0;ACESSORIO;0.0
70;;1122-S;Roldana Simples p/ trilho 125 Alumiplast(p/ portas atÃ© 30kg);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;13.25;nan;0;0;ACESSORIO;0.0
73;;1125 SF;Roldana para box sanfonado;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;33.55;nan;0;0;ACESSORIO;0.0
74;1125-BK01.bmp;1125-BK01;Roldana simples com regulagem;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;8.8;nan;0;0;ACESSORIO;0.0
75;1125-BK02.JPG;1125-BK02;Roldana dupla com regulagem;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;8.4;nan;0;0;ACESSORIO;0.0
76;;1125-E azul;Roldana excÃªntrica-plastico;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;2.1;nan;0;0;ACESSORIO;0.0
77;;1125-E box;Roldana excÃªntrica DE BOX PADRÃƒO MAKIT-;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;4.5;nan;0;0;ACESSORIO;0.0
78;;1125-E branca;Roldana excÃªntrica-metal;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;1.5;nan;0;0;ACESSORIO;0.0
80;;1128A;dobradiÃ§a lateral VA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;334.0;nan;0;0;ACESSORIO;0.0
81;;1128C;DobradiÃ§a lateral VV;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;443.0;nan;0;0;ACESSORIO;0.0
89;1150-A.JPG;1150-A;Roldana quadrupla para trilho AL- 68/ Alumiplast;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;18.5;nan;0;0;ACESSORIO;0.0
93;;1209 G;Max facÃ£o;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;61.61;nan;0;0;ACESSORIO;0.0
94;;1209-D90Â°;FacÃ£o direito 90Âº;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;48.07;nan;0;0;ACESSORIO;0.0
95;;1209-E90Â°;FacÃ£o esquerdo 90Âº;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;48.07;nan;0;0;ACESSORIO;0.0
109;;1334-V;Grapa para sacadas 50x58mm(sem recorte)-miolo solto;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;12.4;nan;0;0;ACESSORIO;0.0
120;1408-A.JPG;1408-A;Contra trinco para 1521 com aba;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;16.35;nan;0;0;ACESSORIO;0.0
122;1500-A.JPG;1500-A;Fechadura de seguranÃ§a para porta de ABRIR (dispensa recorte);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;487.76;nan;0;0;ACESSORIO;0.0
123;1500-C.JPG;1500-C;Fechadura de seguranÃ§a para porta de CORRER (dispensa recorte);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;573.71;nan;0;0;ACESSORIO;0.0
126;1504-A.JPG;1504-A;Contra fechadura com aba;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;15.8;nan;0;0;ACESSORIO;0.0
127;;1504-AMC;Batedeira p/ alvenaria p/ 1520 maÃ§aneta direita/esquerda;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;8.85;nan;0;0;ACESSORIO;0.0
128;1504-B.JPG;1504-B;Batedeira para 1520 na alvenaria;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;5.81;nan;0;0;ACESSORIO;0.0
129;;1504-BR;Batedeira para 1520R;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;2.68;nan;0;0;ACESSORIO;0.0
130;1504-BX.JPG;1504-BX;Contra fechadura para porta de abrir blindex;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;52.91;nan;0;0;ACESSORIO;0.0
131;;1504-MC;Contra fechadura para 1520com maÃ§aneta direita/esquerda;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;25.9;nan;0;0;ACESSORIO;0.0
132;1504-P.JPG;1504-P;Contra fechadura de pressÃ£o (vidro s/ recorte);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;43.85;nan;0;0;ACESSORIO;0.0
133;;1504-R;Contra fechadura para 1520 R vidro vidro;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;21.29;nan;0;0;ACESSORIO;0.0
134;;1510-BSJ;Fechadura Mod. Blindex para janela de correr;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;83.16;nan;0;0;ACESSORIO;0.0
135;;1510-MJVA;Fechadura mini para janela de abrir (Conjunto) VA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;60.45;nan;0;0;ACESSORIO;0.0
136;;1510-MJVV;Fechadura mini para janela de abrir (Conjunto) VV;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;74.09;nan;0;0;ACESSORIO;0.0
137;;1510-MVA;Fechadura mini p/ janela correr (Conjunto) VA;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;39.19;nan;0;0;ACESSORIO;0.0
138;;1510-MVV;Fechadura mini p/ janela correr (Conjunto) VV;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;59.27;nan;0;0;ACESSORIO;0.0
139;1510-P.JPG;1510-P;Fechadura de pressÃ£o (p/ vidro sem recorte. use contra 1511P);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;114.84;nan;0;0;ACESSORIO;0.0
140;;1510VA;Fechadura Bico de Papagaio (use contra 1511-C);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;60.83;nan;0;0;ACESSORIO;0.0
141;;1510VV;Fechadura Bico de Papagaio (use contra 1511);ARTVIDROS;TEMPERADO;BR/PT;UN;nan;62.27;nan;0;0;ACESSORIO;0.0
142;;1510X;Fechadura Mod. Blindex com cilindro arouca;ARTVIDROS;TEMPERADO;BR/PT;UN;nan;53.7;nan;0;0;ACESSORIO;0.0
